feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
0.057763025,0.013537165,-0.13617845,-1.3400081,-0.89199346,1.0738728,1.7010108,0.8955124,-0.71392846,-0.8644342,0.08843435,0.6545221,1.2454958,-0.08348096,0.22495969,0.15583669,-0.90126026,1.1458974,1.0226427,-0.7905186,0
-2.5614388,0.2949099,-1.3242342,-1.1608877,-0.50775206,-0.12366113,-0.3018368,-0.9474301,-0.8962828,0.23853298,0.031863965,-0.74741596,-2.2513218,1.2126685,0.77258444,1.6650721,1.8897365,0.14432131,1.5957813,-1.2954615,0
-1.7366468,0.34320244,-1.630266,-1.2429806,1.4467432,1.5818385,0.2219351,-0.63965964,1.5305265,1.7031764,0.033101823,0.90810853,1.4718244,-0.23295972,-1.9769983,0.17115276,1.1707215,0.6930356,-0.28562492,0.727505,2
0.27490833,2.1112332,1.0890217,0.19312444,-0.088079624,1.4152173,-1.1346867,0.93309677,1.0384192,-0.8447184,-1.8729401,-0.78913575,-0.39791623,-1.3087595,0.74034214,-0.46036354,-2.5476587,1.3426927,-1.1703459,1.4870132,1
0.38243464,0.30564088,2.3981042,-0.236511,-0.19836617,-0.37029248,0.4888036,-1.2547145,1.2360159,0.9478666,0.47814518,0.37897998,-2.0257242,-1.0585002,-0.7358853,-0.034037054,0.8648002,-0.85046583,-0.38021293,-1.7696879,2
0.6615768,-1.6882063,-0.28320152,1.7996827,0.67475444,-0.42617983,0.42603114,-2.4946291,0.6155661,-0.2935558,-0.20498629,-1.3951913,-1.8178059,-0.57735926,-1.2396483,0.9713812,-0.08386834,-0.60570425,-0.52178293,0.016358178,2
0.12391487,-0.44218928,1.0056244,-1.143691,0.7418547,1.2570637,0.0497224,1.1005185,-1.3277969,-0.2205965,0.093305185,0.16642193,0.2471785,-0.3618051,0.645527,0.50204295,-0.9729586,-1.1788416,-0.9627704,0.11316069,1
-1.419457,0.75274515,-0.3783522,-0.80969614,0.26733974,1.4195837,-0.39752376,-1.4679884,1.3972219,2.1571314,0.694305,-0.67030513,-0.7499219,-0.1462705,-0.25035354,1.8270404,0.4249046,1.4420877,0.55219656,0.31267375,3
-0.76541084,0.6154462,0.33888826,-1.830984,-1.7773125,-0.19656272,0.9364396,-0.28456092,0.08737706,0.9086629,0.69238317,-0.6759598,0.6757773,0.83766323,-1.4453254,-0.12347937,1.2176254,-1.7290151,-0.49073023,-1.508552,0
-0.9455517,-0.5396434,-1.2546077,1.707788,1.0614935,-0.015684258,-1.128374,0.791859,0.20294645,-0.3273565,-0.3505928,-0.075380445,1.754971,-0.036210056,0.072865695,-1.1070141,-1.0194163,0.0017082355,1.3815517,-1.6344193,2
-0.4163381,0.99301744,0.3551829,-0.30874407,-1.9052552,-1.0829504,0.71883535,-1.8061978,-0.45717412,0.03202121,1.5325923,-0.029226568,-1.1874005,2.088057,-0.16537552,0.81031036,1.3171242,0.21854976,0.06928761,0.5755061,1
0.20108603,-2.300883,1.7735846,1.0676123,0.49792033,2.1543574,1.3645723,-0.33060148,-0.8654654,0.3159358,1.8934427,0.569897,0.49907902,1.2533962,0.8128451,-1.3967648,0.8494804,0.8153167,0.76274025,-3.319578,1
0.12307716,-1.6732409,-1.1426189,-0.52747655,-1.0259691,-0.5746542,-0.02216117,0.82723224,-1.1007216,-0.36998236,-1.6558683,0.14528525,0.87099504,-0.6588153,0.653737,0.43127742,-1.3625406,-1.679485,-1.3028035,0.6234641,3
-1.264852,1.5047503,-0.11681569,-0.19351071,-0.8902042,0.3227499,-1.1888539,-1.572129,1.0687114,-1.6807915,-0.8303786,-1.4650797,0.8923178,1.0202537,0.8429877,-0.43612978,-0.6500561,-0.64061385,1.9610307,0.70497257,0
0.20685032,1.5101519,-0.37397578,1.0047038,0.5366524,0.7634708,1.1400843,-0.7241254,-0.07428625,-0.15076792,0.6091089,0.5574046,0.45216295,-2.3165832,0.51620936,-2.5452914,0.8640907,0.19598149,1.0632083,1.0939938,2
-0.92047364,-0.49875814,0.143085,0.025845578,-1.1453947,-0.72329366,1.7569356,1.0297469,-1.42528,0.53467035,1.8464143,2.0235047,0.15803401,0.7123371,-0.42597216,-1.9443054,-0.08057634,-0.4517576,0.5547255,-1.0221766,1
0.8271265,-0.19759928,-1.0120205,-1.475942,-0.77008915,-0.57860255,-0.15965852,-1.100914,1.498943,-0.48314166,0.11408323,-0.037963215,0.5965349,-0.5542202,-1.8062255,0.62151885,0.5352488,0.1774902,-0.32146454,0.28829843,0
1.4182289,0.73934174,0.90586567,-0.5063385,0.7606828,0.6909315,-0.35738415,-0.97470313,-0.9164787,-0.17301367,-0.77131075,-2.4849508,-0.6472517,1.1098154,-1.3496143,0.6439798,-0.45792878,1.3072027,-0.9973953,-1.0225068,2
-0.32541373,0.5001079,-1.2379714,-2.7315867,0.15640216,-0.6012476,1.401885,-0.47261944,-0.4506588,1.8484881,-0.19662507,-1.6002963,0.16228904,-0.27832878,-1.08984,0.037064288,-0.36699444,-0.6500954,-1.0932524,-1.0945287,0
-2.558309,1.4845694,0.098668605,-0.8000194,-0.4484285,-1.4007461,-0.1680914,1.1998489,1.2442988,-0.68777937,-1.2188772,1.3912418,-1.1688931,-0.30586654,-1.6989816,0.26771516,0.812794,-0.4485735,0.76852065,0.17199427,3
0.20888008,-0.9278922,0.05225144,0.11389653,-0.088715345,1.9893967,-0.2571042,1.0927278,-0.64988387,0.1776364,-0.68362635,-0.2823986,0.4283809,0.17951348,1.2957246,-0.10815738,-0.33652005,0.4236155,0.6858,-0.35431486,2
1.1194648,1.0772067,-0.37920457,0.4807955,-1.1482574,-1.410886,0.1500389,-0.32273474,-1.2316393,1.4106784,1.5410103,0.792833,0.43698174,-1.1547396,-0.7424268,0.80640364,0.06556902,0.31734687,-0.40180436,-1.135984,2
-0.20255955,-0.19130617,-0.6039954,-0.8827303,0.1350761,0.49993843,-0.40613028,0.06256146,1.1196872,-0.9591316,0.88649976,-1.2280594,0.6267158,0.663776,1.2792244,0.09102403,0.123268165,1.8806762,-0.67486453,0.2391518,2
-0.9569933,0.35515594,-0.3797565,-0.13786499,0.03069343,1.1374369,0.02520069,-0.5617508,1.817563,-0.48991153,0.3080723,0.16938885,-0.28564247,-1.3732862,0.83846605,1.5323615,-0.17904866,1.4576526,1.1736388,1.8582984,1
-0.23323196,0.9792877,-0.47976512,-0.49970862,0.39228472,-0.72363085,-1.3735641,0.53190804,-0.98727435,1.5405238,-1.4346848,-0.24133617,0.8388828,1.3201617,0.20642704,-0.16726503,-0.35892656,1.426309,0.45052168,-1.3729889,2
-0.21424817,1.6228648,-0.5412779,0.042591617,1.8368701,1.4681169,0.6711193,-1.1303848,2.0264335,-1.3887286,-0.45848808,0.71611315,-1.2378098,1.462708,-2.1809506,-0.910481,-0.73091763,1.35251,0.26675743,-0.06780964,0
-0.8757592,-1.7744966,-0.8265051,0.44142312,0.78966326,-0.71857643,-1.0371851,0.9673763,-1.882975,-0.35992697,0.51426893,-0.5554254,1.5446,-0.11171971,0.31519115,-0.55401516,-0.5937876,-1.354813,-0.47980508,-2.145944,2
-0.9326857,0.536752,0.13274717,0.20426892,-0.010605101,-1.5390321,1.7236873,-0.67724335,0.8658466,-0.03520073,0.56298,3.4062617,1.3719465,-0.5717392,0.6975638,0.9874165,-0.3199038,0.17517005,1.6342993,1.7546791,1
0.95775497,0.5367022,1.1799392,1.1209855,1.4747958,1.988544,-2.096982,-0.54804647,-0.29424995,-1.6084213,0.75622797,-0.6145204,-0.65412,0.32051185,-0.10520679,-0.7488906,0.9026618,-0.024492873,-0.3285101,0.68118733,0
-1.5034143,-0.9107715,-0.29240504,-0.97066945,0.414217,-1.9341233,0.44395912,1.0628194,-0.90180606,1.6206731,1.3841907,-1.4461894,0.3565289,0.46173224,-0.40817037,-0.60704786,0.64490527,-0.20424442,-0.21329507,0.2880757,3
-0.44127208,0.084482044,-0.64156,-1.6747648,0.27954724,0.22853316,-0.29088178,-1.2778977,0.47378534,0.21190442,-0.15377499,0.52615744,-1.6677727,-0.6738879,-1.7803401,0.32134384,0.5343179,0.7670618,1.2906972,-0.17701474,2
-0.13083787,0.73361367,-0.2580759,0.6555908,0.5526593,-0.9941381,0.6768202,-1.2477447,-2.512466,0.09938109,-0.07758671,1.3989599,1.5329261,-0.055524655,1.8651832,0.8914847,0.956342,0.87443143,0.18876065,0.31863973,1
-0.7235378,0.4783671,0.5043098,1.5050037,-0.7943237,-1.0504194,1.3080922,0.27133346,-0.0016102261,1.452709,-1.3002889,0.48929402,0.47198594,-1.4328793,-0.7984709,0.25550407,-0.91244704,-0.282383,0.44960088,0.4027848,0
1.1054071,-2.3643715,0.60600144,-0.24457592,-0.22317906,0.9987757,0.74658144,-0.22283976,0.49378982,0.68641406,-0.23597342,-0.17772022,-0.13677834,0.99767345,2.0645576,0.8028999,0.13801141,2.4553642,0.6472692,-0.9406994,2
-0.088528894,1.6280615,0.4711573,3.2019217,-0.2751601,-0.6807883,1.4798874,-1.5377034,-0.44487262,1.0813271,0.48855332,-1.8327489,1.2610592,0.7060171,0.059353907,-0.48873383,-0.6152325,-1.2883427,0.007101619,0.033100642,2
-0.79477775,0.24961068,-0.8788327,1.199913,-1.3249876,1.9836881,1.0265619,0.16206694,0.5534216,-0.012906305,0.16555856,1.5587977,-0.9297091,-0.026293322,0.078856654,-1.3522288,-1.3021648,0.27469668,-0.7699518,0.78623885,1
-2.0675673,0.86730486,0.9512635,-1.6034089,-0.8114488,-1.4872916,-0.22255887,-1.423601,1.4883133,0.53538924,-0.3809095,-0.2931413,-1.3422332,-0.06713915,1.8986548,-1.4404632,-0.54913646,-1.000169,0.9858917,-1.4060609,1
0.310127,0.6878025,-0.5986393,0.8684649,-0.82784885,-0.7209874,0.54616153,-0.17147467,-0.24750222,-2.4232442,-0.3464138,0.647343,0.06532776,-0.365445,0.20075953,0.68566966,-0.22903627,1.9778974,-0.19829138,0.14394185,2
-0.498636,-0.52092785,0.1782711,-1.7304963,0.24148151,0.029414594,-0.09424521,0.40780178,0.21841575,0.26636547,0.7964581,1.1736711,0.47612402,-2.2006319,0.4110676,1.7858194,-1.080695,-2.1218255,0.637703,-2.1900892,0
-1.214692,0.52602375,-0.80821186,-0.6981083,-1.1075174,-0.69354767,-2.3494499,0.3170151,0.3231491,0.52090937,1.6693119,-0.014912766,-2.187857,0.24129786,-0.45088318,2.3236008,-2.802159,1.1460677,2.0544984,0.31304997,1
0.25986394,-0.56451845,-0.8707666,-0.038235266,0.3039289,-1.7266719,2.0821085,-0.69895273,8.953522e-05,0.39065766,-0.4495502,-0.58766085,-0.2098176,1.3486123,0.914416,-0.016239373,-0.2064246,0.5164898,0.26571247,0.12516461,3
-1.373496,0.3744656,1.2587014,-0.40271813,-0.69747794,-0.2131374,1.4114417,1.0261978,0.20995098,0.9546198,0.09676746,-0.12555481,-0.24390082,-0.2145874,0.2864903,1.3909304,-0.20871304,0.21547922,-1.9762486,-0.11616864,0
0.66854525,-0.25615853,-0.6105106,-0.5816101,-1.096361,0.12206567,0.15955973,-0.24611099,0.67113924,-0.9398375,0.14667366,-0.30762154,-0.95132,1.2264302,-0.6848043,-0.6420609,0.366828,-0.53274244,1.4011064,-1.0264457,0
-0.13879572,-1.2709938,-0.24652924,0.25453758,-1.2060198,-0.84389126,0.593042,1.857205,-2.0970154,0.5600849,-0.36852375,0.0916133,0.14666106,-0.6331099,1.0590531,-0.66826576,-0.97107595,0.8400251,-0.048942994,-1.0003421,3
-0.16322345,-1.0002952,0.30981472,-0.7453911,-0.21433455,-1.3158085,2.2332168,-0.10007575,0.3973322,1.137774,-0.494747,0.9252145,0.58491796,1.2749478,0.9797661,0.5118195,-1.6176143,-1.5336626,1.2430792,0.3118126,0
-0.88038427,0.50741166,-0.9898831,1.2672361,0.06656729,-0.09325704,-1.5697311,-1.3804446,-0.2413224,0.3189754,-1.0511494,1.3465734,-2.1609435,0.7472154,0.36302134,0.31148657,-0.28774795,-0.3975427,-1.4192125,0.25370073,3
-1.3314375,-0.5341495,2.3062644,0.8598527,-0.3205802,0.4493544,0.81185234,-0.22044337,0.40987363,-0.9235097,-0.39882192,-3.132282,0.22303547,-0.36447415,-0.18625677,-0.21961886,-0.9191612,0.31993458,-0.47218528,-0.7579181,1
-2.549559,0.3137651,1.2309695,0.5073304,-0.39717638,1.4014596,0.42990106,0.74173415,-0.08161452,2.0914216,2.2574577,-1.2793046,-1.0733515,2.0342994,0.3562153,-0.055217195,-0.03408583,-0.050693683,1.0344008,0.6850397,3
-0.5228439,-0.7480296,0.08109126,1.2492503,-0.29140514,-0.31508282,-0.1456466,0.19022173,0.10792689,-0.16032335,-1.2174144,-0.9651834,0.6088621,-0.6883812,-1.4728452,0.26064762,0.5886938,0.6338395,-0.023599345,-0.203878,2
-0.23608762,2.3566766,-1.1471474,0.28953168,-0.071094066,1.5173098,-1.3497273,-0.20830946,0.74373734,0.017190548,-1.2104475,-0.5931536,0.6967445,0.8277581,-0.37534842,-1.017925,-0.12910885,-0.029583858,-0.24184838,1.1837667,1
0.27932477,-0.026100922,0.8204782,1.9320745,-1.2131686,0.13700664,0.21246627,1.0595675,-0.37205613,-0.13055174,-0.30670324,1.7420835,-0.5863644,-0.7495582,-0.0011812719,0.8181996,-0.36947235,-0.30592147,-1.454972,1.1463203,0
0.39731082,0.15285742,1.3712596,0.75641245,0.10676503,-0.623055,1.6051244,-0.8210703,-0.20760739,0.52118504,-0.10951606,0.7932971,-0.10530573,-0.26491565,0.14370541,-0.22576,1.0213504,2.0963562,-0.04354011,-0.04576261,2
0.025351284,-2.6544821,0.69384027,-0.052486192,1.5406388,-0.57570136,3.095856,0.20387925,-0.7882177,-0.7747552,-0.11383171,0.890509,-1.0782539,1.3146708,-1.4361347,0.43729162,-2.1704812,-2.08882,-0.93812555,-1.1216131,2
-0.45895997,0.19678299,-0.28338736,-0.19332515,-1.6550986,0.012067316,-0.35161012,0.3132176,0.45756698,1.0482175,0.037548535,0.27646023,-1.1876564,-0.53611565,-0.6623839,1.4403582,0.946076,1.2319129,-0.2604627,0.24926667,1
-1.2409992,1.4172668,-2.762351,-0.518837,-0.73172194,0.72024107,1.0624794,-2.418035,-1.9482812,-0.13743043,-1.518428,0.27912506,-0.5378718,-0.24683854,1.5793648,1.4381218,-1.3772892,-0.47651884,1.0994025,-0.40091524,2
0.05547083,-0.31790623,0.38984972,-0.25489753,-0.2182085,1.645488,1.27784,-0.66627705,0.35410684,-1.1126117,-1.447334,-0.6852131,0.18528719,0.47412908,-1.1930535,1.653473,-0.1150811,0.18581367,-0.10393705,0.29556677,0
-0.44972593,0.504981,-0.8751347,-0.040289447,0.6896799,-0.5755335,0.3854615,1.3491243,1.1748992,0.27466556,0.41097036,0.8492717,-0.91465586,1.7582846,-1.5907047,-0.16970974,1.0015925,0.33559045,0.06861434,0.15740013,3
-1.8016057,0.9076807,0.59048504,1.1467139,-0.29618305,1.0357742,-0.8719336,-0.06028692,1.5189383,0.7211602,0.19995587,-0.33763194,-0.37831804,-0.060050793,-0.10616976,-0.61823964,-0.7295218,0.50719017,-1.6989727,0.31007862,2
-1.2495393,0.34356287,-0.14478628,1.4483753,-0.6140202,-2.0905097,1.3039032,0.99735695,0.13973431,-0.19867085,0.9929656,1.7832576,-0.4470618,0.3185479,0.28174782,-0.20803492,-0.9319887,-0.022335257,0.3713516,-0.489569,3
2.2401724,1.0763985,-0.96525854,0.5019647,0.7859933,-0.26606604,-0.68140066,-0.8290611,-0.50934553,-2.59494,-1.2119169,0.2072265,-0.44573888,1.0399456,0.08003384,0.2547163,0.21610864,-0.43290877,-1.0650339,1.1078118,0
2.4604955,-1.7555937,0.79342705,-0.33226904,0.7488688,0.76245934,-0.54786545,1.864615,1.7684233,0.67243344,0.48885033,0.12630373,1.3288655,-1.2863369,-0.351796,1.4245502,-0.053948447,-0.8834918,1.2953613,0.5396674,0
-0.051140383,-0.86928487,-2.0823946,1.2566833,0.16496135,1.0898615,-0.1442152,1.5686595,1.9701949,-1.367345,-0.88554746,-1.6430202,0.5133814,0.9685769,-2.1075363,0.9312101,-1.8939141,1.1589026,1.4013531,0.15641102,0
-0.02895924,-0.80715907,-1.0412493,-0.3895558,-0.66402674,-0.41913047,1.0079085,-0.12756312,0.30130148,-0.031855285,-0.028649874,-1.2610135,2.369172,-1.7199419,-0.6944263,-0.8964498,0.92938846,0.46467268,-0.42094854,-0.45033136,2
-0.19984604,0.14257371,-0.88422716,-0.7660096,1.292044,0.780347,-0.9629701,2.143451,-0.88878876,-0.7608945,0.6449829,0.4459628,-0.485907,2.3025541,0.9212155,0.73712087,-0.112384886,-0.07526827,1.1504008,-0.75152993,3
0.06309329,-0.2200816,-0.29889774,-0.4880784,-0.63994366,0.114885695,-0.4153965,0.30518714,-1.4946501,0.24877557,1.0403525,2.3985577,1.290918,0.24800871,-1.0383617,1.1792674,0.67612445,-1.1182512,-0.30104768,-0.12468912,0
-0.53360367,1.4774991e-05,0.11621164,0.0717604,0.50358063,1.1370997,0.5483118,-1.3148434,-0.15864454,0.064263955,0.053497344,0.09163202,-0.6576929,0.04025569,-0.1695106,-0.6745752,0.3053263,0.08712054,-2.42657,0.61674863,3
0.82698876,-0.29445553,0.6777871,0.86410844,0.046062574,-0.9584858,0.36500242,-0.31939226,-0.84108037,-0.6613254,-0.7440867,-0.5911323,-0.32346374,1.0089996,0.7481717,0.464736,0.7551437,1.2411567,-1.5443784,-1.3673115,0
1.0859138,0.68104357,0.05981336,-0.92990494,-0.17647333,-0.5714191,0.78363615,-1.8526307,-2.2346268,-1.0346922,-0.5333737,0.37030873,-0.31735027,-0.38126272,0.9279734,-0.25941187,-1.5181284,-1.3401402,-0.38757083,1.7678703,0
0.07519316,0.7946575,-1.4533412,-0.44792643,0.7847523,0.681551,0.23992145,1.652814,-0.21720256,0.69307894,-0.4584486,-1.2888045,1.2854242,0.6227558,-0.860256,1.3316873,-0.029147172,1.585943,-0.20622143,1.2796724,1
0.72652346,-0.82463634,0.6665553,-0.10204047,0.56994015,1.30045,-0.56978226,0.16920866,0.6837599,0.05437238,-0.2837536,-1.0820028,0.5795359,0.20063327,-1.541287,-0.6880896,-0.5225463,0.14248876,-1.7605424,-1.2341162,3
-0.32941753,-0.43526867,0.98864895,-0.35111928,0.39198318,-0.60915136,-0.18078831,-0.59961426,-0.74906933,1.4064932,2.0620325,0.6922984,-0.07861805,1.0555649,-0.62812793,-0.6331038,-1.6778166,0.89850974,2.031708,-1.7302284,1
-2.6742802,-1.1437004,-1.7871735,-1.1196376,1.4267541,-0.09578765,-0.8279673,-1.0681294,-1.924527,0.1187925,3.2254517,0.09390535,0.49441966,0.57194513,1.363032,-0.64845383,-1.1964885,-0.7474744,-0.25237954,-1.2143428,0
-0.7934145,-0.6566951,0.22867373,2.3039982,-0.16353041,0.7816397,-0.5499286,0.1722989,-0.5844219,0.6180058,1.0168697,-0.47392538,1.034063,-0.22858833,-0.6692637,-0.7883269,-0.1745414,1.7675908,-1.9765697,1.0575205,0
-0.14239274,-0.8332817,0.2897475,1.9922608,-2.075361,-1.3764408,-0.82234174,0.5919846,-0.04381832,1.4079996,-1.4077517,-1.45594,-1.073301,1.1444721,-1.5291907,-0.059910603,-0.90577394,-1.0462515,1.5823382,0.8767005,1
-0.7114374,1.9991503,-0.7335879,0.8025957,-0.70938265,-0.5778137,0.22758491,-0.6836799,-0.10110066,0.32833192,-0.4964528,0.5330714,1.1089807,-0.27357858,-0.09515191,-1.3820353,0.5586392,2.153963,0.8536,-0.011742761,0
0.07452997,1.6853617,-0.81288576,-0.29908442,-0.77880657,-0.30337587,-1.9027117,-3.153481,1.9009666,1.0011715,-1.228949,-0.2504631,-0.00032872517,-0.97597176,0.16537626,0.91043156,0.714621,0.16537856,0.82346535,0.027347868,2
-0.9943772,-0.89642715,0.55335724,-0.8532911,-0.67210305,0.48059332,0.031904493,-1.7595682,1.2721581,0.12283208,0.7534872,-0.7493206,-0.9085086,-0.9064602,-0.79339063,-1.0216012,3.1162653,0.28706,-0.7489689,0.78607935,3
0.61940914,-1.1760942,1.327778,-0.24318366,1.3412255,0.05755859,-1.3142419,1.4054327,-2.3259907,-1.4284434,0.058254804,-0.8044857,0.22900431,-1.0064942,-2.2859254,1.3056213,-1.3322262,1.3112837,-0.4443442,-0.23447752,3
0.9147946,-0.210464,-2.1728706,0.19209577,-1.5947287,0.33800265,1.1829513,0.6425803,0.0044690655,1.1511115,-1.2783997,0.5481419,-1.2414293,1.5254358,0.41684705,1.8529457,0.07333532,0.45801234,0.77990407,-0.5531931,1
0.98597974,0.7755421,-0.51743466,1.8813533,0.9346727,-0.41084573,-0.5889901,0.6122374,-0.61356753,1.2567477,1.6430401,-1.2275667,0.6500317,-0.7748814,-1.7908571,0.29548553,0.16195323,-0.9108331,-0.6172877,-0.24383768,2
-0.34247088,-0.15691485,-0.28123936,-0.6740017,-0.4201065,-0.21620096,1.1784111,-1.2023587,0.5457453,-2.0396812,0.10003303,0.93466276,-0.9422334,-0.38081223,-2.3785946,-0.4608611,-0.0680592,0.75171775,1.1413016,0.23799832,3
0.27932933,-0.055006884,0.28074786,0.68088883,0.2677673,1.6132176,-1.3366439,1.4944836,0.6435828,1.058201,-0.49994245,-0.13016337,0.25623724,0.7331986,-1.2665988,0.15018652,0.42432916,0.28157547,0.026554583,0.7621125,3
0.330161,0.43347108,-1.0932461,-0.07517824,1.8185381,1.0002096,1.4444696,-0.31603032,0.8183333,-0.5203403,0.6574565,-0.6715425,0.7842545,-1.3886688,-0.34528932,-0.35367122,1.0526946,-1.2407451,0.5151291,1.3793378,1
0.29526955,2.0437217,-0.9538056,0.1267797,1.2514058,-0.2796443,-1.2558194,-0.7378417,1.1933341,0.6706038,-1.8993149,-0.30224016,-0.260541,0.71173626,0.2864814,-0.32293835,-0.47052777,0.44861916,0.62903565,-2.3719351,0
-0.060936037,0.7647102,0.26573142,-1.3641067,0.41394904,-1.0167083,1.5277411,1.7044495,-2.1815274,-0.18924583,-0.74058145,1.2727987,1.4421873,0.34599555,-0.026648913,0.18155427,-1.4767146,-0.88445354,1.3250897,0.21289538,1
-0.29895106,-0.050246686,-0.7672212,-0.28518507,-0.49726933,1.7585288,0.11464886,-1.4868373,0.041188322,1.3627211,1.2324111,0.81288487,1.0221403,-0.34069037,1.8326204,0.61756086,-2.4968176,-1.4408765,1.4080992,-0.5325128,3
1.8976116,0.25775048,1.3231429,-1.123246,-0.5466328,-0.7034228,-0.1491774,-1.6944395,-1.1907631,0.48948404,-1.3812034,-1.4260366,-0.4116945,-1.3300796,-0.0016350616,0.11941306,0.080704466,-0.0021344093,2.6550624,0.23430471,1
0.18219042,-0.4516627,-0.67182255,-0.16421787,0.95916957,1.7106712,-0.46615353,-1.2408156,-0.25341323,-0.56224215,0.2059968,-1.1285352,-2.7248368,-1.1763009,-0.8160698,-0.7976673,0.65412754,-0.2927853,-3.0114188,1.8735721,3
-0.30789566,1.9803032,1.183753,-2.4813185,2.976073,0.3654662,0.568664,0.13834341,-0.9541304,1.99877,1.2198845,-0.22293717,-0.23191856,0.103829764,-0.90095913,-0.78257906,0.8609827,-0.12895413,0.5798903,-0.004508987,2
0.4165984,0.1442148,-0.59295875,1.199158,0.70679694,-0.21749541,1.2210227,-0.38382813,-0.81814945,0.054335173,-0.34221143,-0.19868551,0.6101885,1.3478868,0.4375443,-0.3876437,-0.83568335,-0.6317873,0.6120537,0.6346694,1
-0.15096776,0.68193996,-0.8784564,-1.0364841,1.2120478,-0.55766547,0.19122876,1.3256261,0.24236715,-1.6408335,-0.085569575,0.15435864,-1.0091503,-1.25985,0.20928025,1.0262789,-0.21591608,-1.5525439,1.1184875,0.34092894,3
-1.2925984,-2.061857,-0.06759085,1.1753718,0.0262173,0.45133874,-0.09922957,0.83205,-0.89274985,-1.0200155,0.8670806,1.5764568,-0.44786486,0.24099831,0.95900893,0.72230124,0.22603588,-0.6777913,0.56483716,-0.7883074,1
0.8300911,-0.138191,1.3121481,0.59932625,0.88959956,1.213519,-0.31959763,0.22759926,0.059604526,0.5137418,1.4514216,0.79193485,-0.6758913,0.07250064,0.07426329,-0.11732315,-0.24659416,-1.0445932,1.0068269,0.27796614,0
-1.3658118,0.80476725,0.24653797,0.34530714,1.3971608,-1.5218617,-0.6776861,-0.11742844,-0.8158937,0.08951245,-1.5875628,-0.120822825,-0.8124015,-0.9857538,1.6892656,-0.4085,-1.1809028,-0.67302114,-0.6305217,1.2577515,0
-1.0678793,-0.8681693,0.057694048,0.15666877,-1.8509783,0.3186892,0.91749895,-0.26106006,-1.1743274,0.14341316,-0.9684516,0.824338,-0.51859564,0.23783809,0.67668515,-1.5613974,-2.1776764,0.24679588,0.08163089,-0.59708154,2
1.1043191,-0.66677,-1.7675883,-1.1984311,0.6151449,0.654188,1.2786078,-2.0440848,1.2904847,1.1937938,-2.5892076,0.346454,0.9763453,-0.27431145,-0.62320083,1.4982903,0.8661799,0.84420156,-0.5721215,-0.79472435,3
-0.7089209,0.3462441,0.047247592,-0.5349459,1.0183071,1.2512583,-1.3781742,0.6217274,1.1135525,0.7269694,-0.19528021,-1.6858746,-2.3970988,-0.20270143,0.79531306,-3.1714804,0.94311106,-0.52940947,1.3386697,1.659546,1
1.5849454,-0.01174971,1.3632368,0.2611975,-0.10896767,1.7449466,-0.42057323,0.65282494,-0.68180704,-0.96983963,1.3779575,-0.1409453,0.3451104,-0.743232,0.051512126,-0.81801224,1.4438641,0.005705921,0.29909715,1.1200054,0
-0.57947636,-0.91432524,0.14472461,0.57721424,0.47103822,-0.14452611,-1.0675154,-0.9404937,0.41220087,-0.97983474,0.12673214,0.36926854,0.07356994,1.0306798,-0.33793834,2.937509,0.7424644,0.6082031,1.1591729,-0.8330602,0
-0.036735084,0.15915307,-1.0184455,-0.1141997,0.6907968,0.43129003,-0.08162498,-2.6485221,-0.24197468,-0.9037829,-0.8970923,-0.54132646,0.14143702,-0.4504788,0.028607152,-1.4974024,1.3335407,-0.13113579,-0.93739456,-0.8991931,1
-0.34354004,-1.6646134,0.095357664,-0.9007419,-0.11441448,-0.9671558,0.16164784,-1.0750895,0.36506355,1.5564321,0.65905905,-0.73555815,0.9178199,-0.21526915,-0.38985574,0.16202798,1.5620332,1.5843258,-1.9727653,-0.2200651,3
-0.47825626,-0.94258964,-0.07923389,-0.47963032,-0.58846647,-1.7046161,0.06151816,-0.57950604,1.0663279,-0.99056333,2.2504191,-2.8440676,-0.2679961,-0.07908347,0.027984716,-0.26083225,-0.55151725,0.008612189,0.38721022,-0.08468099,3
1.3745669,1.5452291,-0.98973614,0.02967096,0.27702218,0.11299355,0.11789329,-0.8588461,0.8867362,-0.7726833,0.11149291,-0.70947737,-1.5491338,1.1909543,1.5700599,-0.25001445,0.36160967,0.37640178,-1.0768405,0.6615739,0
-0.9134424,-0.29519784,0.1183742,0.70800936,-0.47908404,0.6431072,0.21943045,0.2346041,-0.494497,-0.42616662,0.25623277,0.069082744,1.7865008,0.34240893,-0.45770073,-0.9619246,2.42573,1.037425,-0.80351305,-0.09567996,0
0.04560198,-0.09141529,0.06889536,-1.3211722,0.98288256,-0.33138284,0.40504178,-0.41231874,-1.6076509,-0.41008332,-0.7941678,1.4595325,1.2357402,-1.5596645,0.69743633,0.3730104,1.7023298,-0.45265257,-0.3377384,0.9090778,1
-0.27498287,-0.78900266,0.3116703,-0.71270573,0.06269924,-1.3724618,-3.0029802,0.24485417,-0.02688153,0.666272,-0.5956879,-0.29865712,0.6137259,-0.45235184,-0.27222615,-0.3075207,0.6392758,-0.3430784,0.09167885,-0.024120504,3
